"anon","ruletype","sequence","rule","rt_in_seconds","answer","response","accuracy"
19,"sumtwo","2, 10, 12, 22, 34, 56, ","Sum the last two numbers",9.448,"90","90",TRUE
19,"sumtwo","13, 16, 29, 45, 74, 119, ","Sum the last two numbers",9.439,"193","193",TRUE
19,"sumtwo","10, 15, 25, 40, 65, 105, ","Sum the last two numbers",5.222,"170","170",TRUE
19,"sumtwo","6, 20, 26, 46, 72, 118, ","Sum the last two numbers",7.32,"190","190",TRUE
19,"sumtwo","7, 16, 23, 39, 62, 101, ","Sum the last two numbers",5.366,"163","163",TRUE
19,"sumtwo","4, 10, 14, 24, 38, 62, ","Sum the last two numbers",7.408,"100","100",TRUE
19,"sumtwo","1, 17, 18, 35, 53, 88, ","Sum the last two numbers",8.526,"141","141",TRUE
19,"xkc","10, 17, 24, 31, 38, 45, ","Add 7 to each number",9.568,"52","83",FALSE
19,"sumtwo","1, 4, 5, 9, 14, 23, ","Sum the last two numbers",9.421,"37","37",TRUE
19,"sumtwo","2, 13, 15, 28, 43, 71, ","Sum the last two numbers",10.583,"114","114",TRUE
19,"sumtwo","16, 18, 34, 52, 86, 138, ","Sum the last two numbers",8.951,"224","224",TRUE
19,"sumtwo","1, 17, 18, 35, 53, 88, ","Sum the last two numbers",11.536,"141","141",TRUE
19,"sumtwo","3, 18, 21, 39, 60, 99, ","Sum the last two numbers",8.039,"159","159",TRUE
19,"sumtwo","7, 20, 27, 47, 74, 121, ","Sum the last two numbers",8.823,"195","195",TRUE
19,"sumtwo","4, 13, 17, 30, 47, 77, ","Sum the last two numbers",8.327,"124","124",TRUE
19,"sumtwo","5, 11, 16, 27, 43, 70, ","Sum the last two numbers",8.736,"113","113",TRUE
19,"sumtwo","7, 8, 15, 23, 38, 61, ","Sum the last two numbers",10.567,"99","99",TRUE
19,"sumtwo","8, 12, 20, 32, 52, 84, ","Sum the last two numbers",7.992,"136","136",TRUE
19,"sumtwo","4, 12, 16, 28, 44, 72, ","Sum the last two numbers",7.647,"116","116",TRUE
19,"sumtwo","5, 9, 14, 23, 37, 60, ","Sum the last two numbers",6.344,"97","107",FALSE
19,"sumtwo","17, 18, 35, 53, 88, 141, ","Sum the last two numbers",9.607,"229","229",TRUE
19,"xkc","10, 15, 20, 25, 30, 35, ","Add 5 to each number",10.247,"40","40",TRUE
19,"sumtwo","2, 4, 6, 10, 16, 26, ","Sum the last two numbers",12.503,"42","42",TRUE
19,"xkc","2, 5, 8, 11, 14, 17, ","Add 3 to each number",7.935,"20","20",TRUE
19,"sumtwo","3, 17, 20, 37, 57, 94, ","Sum the last two numbers",9.271,"151","151",TRUE
19,"sumtwo","16, 19, 35, 54, 89, 143, ","Sum the last two numbers",9.615,"232","232",TRUE
19,"sumtwo","7, 19, 26, 45, 71, 116, ","Sum the last two numbers",8.984,"187","187",TRUE
19,"sumtwo","2, 3, 5, 8, 13, 21, ","Sum the last two numbers",7.775,"34","34",TRUE
19,"xkc","7, 11, 15, 19, 23, 27, ","Add 4 to each number",8.007,"31","31",TRUE
19,"sumtwo","1, 13, 14, 27, 41, 68, ","Sum the last two numbers",10.192,"109","109",TRUE
19,"sumtwo","4, 16, 20, 36, 56, 92, ","Sum the last two numbers",10.447,"148","148",TRUE
19,"sumtwo","10, 13, 23, 36, 59, 95, ","Sum the last two numbers",8.984,"154","154",TRUE
20,"sumtwo","12, 17, 29, 46, 75, 121, ","Sum the last two numbers",21.534,"196","148",FALSE
20,"sumtwo","14, 15, 29, 44, 73, 117, ","Sum the last two numbers",12.307,"190","141",FALSE
20,"sumtwo","8, 17, 25, 42, 67, 109, ","Sum the last two numbers",10.738,"176","176",TRUE
20,"sumtwo","18, 19, 37, 56, 93, 149, ","Sum the last two numbers",10.053,"242","242",TRUE
20,"sumtwo","9, 20, 29, 49, 78, 127, ","Sum the last two numbers",9.501,"205","205",TRUE
20,"sumtwo","5, 11, 16, 27, 43, 70, ","Sum the last two numbers",6.024,"113","113",TRUE
20,"xkc","9, 14, 19, 24, 29, 34, ","Add 5 to each number",9.3,"39","63",FALSE
20,"xkc","3, 8, 13, 18, 23, 28, ","Add 5 to each number",5.353,"33","33",TRUE
20,"sumtwo","11, 20, 31, 51, 82, 133, ","Sum the last two numbers",11.268,"215","215",TRUE
20,"sumtwo","3, 20, 23, 43, 66, 109, ","Sum the last two numbers",17.63,"175","175",TRUE
20,"xkc","3, 7, 11, 15, 19, 23, ","Add 4 to each number",15.095,"27","27",TRUE
20,"sumtwo","4, 18, 22, 40, 62, 102, ","Sum the last two numbers",10.098,"164","164",TRUE
20,"sumtwo","6, 10, 16, 26, 42, 68, ","Sum the last two numbers",17.514,"110","110",TRUE
20,"sumtwo","15, 15, 30, 45, 75, 120, ","Sum the last two numbers",5.895,"195","195",TRUE
20,"sumtwo","11, 20, 31, 51, 82, 133, ","Sum the last two numbers",8.577,"215","215",TRUE
20,"sumtwo","12, 19, 31, 50, 81, 131, ","Sum the last two numbers",7.934,"212","222",FALSE
20,"sumtwo","4, 11, 15, 26, 41, 67, ","Sum the last two numbers",7.003,"108","108",TRUE
20,"sumtwo","15, 20, 35, 55, 90, 145, ","Sum the last two numbers",5.141,"235","235",TRUE
20,"sumtwo","6, 11, 17, 28, 45, 73, ","Sum the last two numbers",5.303,"118","118",TRUE
20,"sumtwo","15, 18, 33, 51, 84, 135, ","Sum the last two numbers",6.516,"219","219",TRUE
20,"sumtwo","14, 16, 30, 46, 76, 122, ","Sum the last two numbers",7.355,"198","198",TRUE
20,"sumtwo","9, 16, 25, 41, 66, 107, ","Sum the last two numbers",5.489,"173","173",TRUE
20,"sumtwo","7, 12, 19, 31, 50, 81, ","Sum the last two numbers",6.392,"131","131",TRUE
20,"sumtwo","4, 10, 14, 24, 38, 62, ","Sum the last two numbers",11.266,"100","100",TRUE
20,"sumtwo","5, 13, 18, 31, 49, 80, ","Sum the last two numbers",5.372,"129","129",TRUE
20,"sumtwo","12, 20, 32, 52, 84, 136, ","Sum the last two numbers",5.852,"220","220",TRUE
20,"sumtwo","9, 9, 18, 27, 45, 72, ","Sum the last two numbers",6.114,"117","117",TRUE
20,"sumtwo","19, 19, 38, 57, 95, 152, ","Sum the last two numbers",10.79,"247","247",TRUE
20,"sumtwo","6, 16, 22, 38, 60, 98, ","Sum the last two numbers",6.348,"158","158",TRUE
20,"xkc","1, 7, 13, 19, 25, 31, ","Add 6 to each number",10.567,"37","37",TRUE
20,"sumtwo","5, 7, 12, 19, 31, 50, ","Sum the last two numbers",11.988,"81","81",TRUE
20,"sumtwo","5, 7, 12, 19, 31, 50, ","Sum the last two numbers",8.278,"81","81",TRUE
20,"sumtwo","10, 11, 21, 32, 53, 85, ","Sum the last two numbers",10.458,"138","138",TRUE
20,"sumtwo","13, 20, 33, 53, 86, 139, ","Sum the last two numbers",25.404,"225","225",TRUE
20,"sumtwo","4, 11, 15, 26, 41, 67, ","Sum the last two numbers",9.892,"108","108",TRUE
20,"sumtwo","11, 11, 22, 33, 55, 88, ","Sum the last two numbers",9.445,"143","143",TRUE
20,"sumtwo","9, 14, 23, 37, 60, 97, ","Sum the last two numbers",5.936,"157","157",TRUE
20,"xkc","1, 11, 21, 31, 41, 51, ","Add 10 to each number",9.887,"61","61",TRUE
20,"sumtwo","13, 15, 28, 43, 71, 114, ","Sum the last two numbers",13.368,"185","185",TRUE
20,"sumtwo","2, 8, 10, 18, 28, 46, ","Sum the last two numbers",7.902,"74","74",TRUE
20,"sumtwo","12, 18, 30, 48, 78, 126, ","Sum the last two numbers",11.198,"204","204",TRUE
20,"sumtwo","3, 4, 7, 11, 18, 29, ","Sum the last two numbers",10.527,"47","47",TRUE
20,"sumtwo","6, 9, 15, 24, 39, 63, ","Sum the last two numbers",15.865,"102","102",TRUE
20,"sumtwo","8, 20, 28, 48, 76, 124, ","Sum the last two numbers",10.305,"200","200",TRUE
20,"xkc","5, 6, 7, 8, 9, 10, ","Add 1 to each number",5.467,"11","11",TRUE
20,"sumtwo","3, 7, 10, 17, 27, 44, ","Sum the last two numbers",8.364,"71","71",TRUE
20,"sumtwo","6, 8, 14, 22, 36, 58, ","Sum the last two numbers",8.968,"94","94",TRUE
20,"sumtwo","5, 19, 24, 43, 67, 110, ","Sum the last two numbers",14.576,"177","177",TRUE
20,"sumtwo","1, 6, 7, 13, 20, 33, ","Sum the last two numbers",26.502,"53","53",TRUE
20,"sumtwo","5, 14, 19, 33, 52, 85, ","Sum the last two numbers",10.445,"137","137",TRUE
21,"sumtwo","6, 6, 12, 18, 30, 48, ","Sum the last two numbers",15.617,"78","78",TRUE
21,"sumtwo","17, 17, 34, 51, 85, 136, ","Sum the last two numbers",13.802,"221","221",TRUE
21,"sumtwo","10, 17, 27, 44, 71, 115, ","Sum the last two numbers",16.661,"186","186",TRUE
21,"sumtwo","4, 18, 22, 40, 62, 102, ","Sum the last two numbers",10.825,"164","164",TRUE
21,"xkc","3, 9, 15, 21, 27, 33, ","Add 6 to each number",23.627,"39","39",TRUE
21,"sumtwo","7, 10, 17, 27, 44, 71, ","Sum the last two numbers",13.432,"115","115",TRUE
21,"xkc","6, 7, 8, 9, 10, 11, ","Add 1 to each number",11.721,"12","12",TRUE
21,"sumtwo","11, 14, 25, 39, 64, 103, ","Sum the last two numbers",10.577,"167","167",TRUE
21,"sumtwo","5, 9, 14, 23, 37, 60, ","Sum the last two numbers",8.838,"97","97",TRUE
21,"sumtwo","2, 9, 11, 20, 31, 51, ","Sum the last two numbers",7.491,"82","82",TRUE
21,"sumtwo","5, 7, 12, 19, 31, 50, ","Sum the last two numbers",6.976,"81","81",TRUE
21,"sumtwo","7, 8, 15, 23, 38, 61, ","Sum the last two numbers",9.42,"99","99",TRUE
21,"sumtwo","5, 18, 23, 41, 64, 105, ","Sum the last two numbers",8.464,"169","169",TRUE
21,"sumtwo","6, 8, 14, 22, 36, 58, ","Sum the last two numbers",7.874,"94","94",TRUE
21,"sumtwo","12, 14, 26, 40, 66, 106, ","Sum the last two numbers",7.755,"172","172",TRUE
21,"sumtwo","2, 3, 5, 8, 13, 21, ","Sum the last two numbers",11.532,"34","34",TRUE
21,"sumtwo","5, 12, 17, 29, 46, 75, ","Sum the last two numbers",20.161,"121","121",TRUE
21,"sumtwo","1, 20, 21, 41, 62, 103, ","Sum the last two numbers",6.835,"165","165",TRUE
21,"sumtwo","12, 16, 28, 44, 72, 116, ","Sum the last two numbers",9.18,"188","188",TRUE
21,"sumtwo","2, 10, 12, 22, 34, 56, ","Sum the last two numbers",5.969,"90","90",TRUE
21,"sumtwo","6, 13, 19, 32, 51, 83, ","Sum the last two numbers",10.222,"134","134",TRUE
21,"sumtwo","16, 17, 33, 50, 83, 133, ","Sum the last two numbers",15.922,"216","216",TRUE
21,"sumtwo","11, 14, 25, 39, 64, 103, ","Sum the last two numbers",5.669,"167","167",TRUE
21,"sumtwo","2, 10, 12, 22, 34, 56, ","Sum the last two numbers",4.746,"90","90",TRUE
21,"xkc","9, 12, 15, 18, 21, 24, ","Add 3 to each number",6.496,"27","27",TRUE
21,"sumtwo","16, 19, 35, 54, 89, 143, ","Sum the last two numbers",12.207,"232","232",TRUE
21,"sumtwo","6, 11, 17, 28, 45, 73, ","Sum the last two numbers",9.112,"118","118",TRUE
21,"sumtwo","5, 17, 22, 39, 61, 100, ","Sum the last two numbers",5.021,"161","161",TRUE
21,"sumtwo","13, 16, 29, 45, 74, 119, ","Sum the last two numbers",10.302,"193","193",TRUE
21,"sumtwo","5, 9, 14, 23, 37, 60, ","Sum the last two numbers",28.973,"97","97",TRUE
21,"sumtwo","2, 18, 20, 38, 58, 96, ","Sum the last two numbers",9.241,"154","154",TRUE
21,"sumtwo","6, 9, 15, 24, 39, 63, ","Sum the last two numbers",5.891,"102","102",TRUE
21,"sumtwo","17, 18, 35, 53, 88, 141, ","Sum the last two numbers",13.286,"229","229",TRUE
21,"sumtwo","3, 19, 22, 41, 63, 104, ","Sum the last two numbers",4.42,"167","167",TRUE
21,"sumtwo","2, 20, 22, 42, 64, 106, ","Sum the last two numbers",6.784,"170","170",TRUE
21,"sumtwo","5, 12, 17, 29, 46, 75, ","Sum the last two numbers",9.275,"121","121",TRUE
21,"sumtwo","1, 5, 6, 11, 17, 28, ","Sum the last two numbers",7.098,"45","45",TRUE
21,"xkc","4, 7, 10, 13, 16, 19, ","Add 3 to each number",6.884,"22","22",TRUE
21,"sumtwo","2, 9, 11, 20, 31, 51, ","Sum the last two numbers",6.902,"82","82",TRUE
21,"sumtwo","4, 8, 12, 20, 32, 52, ","Sum the last two numbers",8.282,"84","84",TRUE
21,"sumtwo","6, 18, 24, 42, 66, 108, ","Sum the last two numbers",8.657,"174","174",TRUE
21,"sumtwo","8, 11, 19, 30, 49, 79, ","Sum the last two numbers",7.728,"128","128",TRUE
21,"sumtwo","6, 14, 20, 34, 54, 88, ","Sum the last two numbers",11.651,"142","142",TRUE
21,"xkc","7, 16, 25, 34, 43, 52, ","Add 9 to each number",13.063,"61","61",TRUE
21,"xkc","8, 17, 26, 35, 44, 53, ","Add 9 to each number",12.171,"62","62",TRUE
21,"sumtwo","5, 18, 23, 41, 64, 105, ","Sum the last two numbers",12.146,"169","169",TRUE
21,"sumtwo","1, 16, 17, 33, 50, 83, ","Sum the last two numbers",8.194,"133","133",TRUE
21,"sumtwo","1, 19, 20, 39, 59, 98, ","Sum the last two numbers",8.017,"157","157",TRUE
21,"sumtwo","16, 16, 32, 48, 80, 128, ","Sum the last two numbers",5.95,"208","208",TRUE
21,"sumtwo","16, 20, 36, 56, 92, 148, ","Sum the last two numbers",10.036,"240","240",TRUE
22,"sumtwo","1, 11, 12, 23, 35, 58, ","Sum the last two numbers",54.608,"93","93",TRUE
22,"sumtwo","12, 14, 26, 40, 66, 106, ","Sum the last two numbers",22.435,"172","172",TRUE
22,"sumtwo","5, 17, 22, 39, 61, 100, ","Sum the last two numbers",15.095,"161","161",TRUE
22,"sumtwo","2, 4, 6, 10, 16, 26, ","Sum the last two numbers",11.19,"42","42",TRUE
22,"sumtwo","20, 20, 40, 60, 100, 160, ","Sum the last two numbers",11.814,"260","260",TRUE
22,"sumtwo","11, 19, 30, 49, 79, 128, ","Sum the last two numbers",14.726,"207","207",TRUE
22,"sumtwo","1, 5, 6, 11, 17, 28, ","Sum the last two numbers",182.608,"45","45",TRUE
22,"xkc","3, 4, 5, 6, 7, 8, ","Add 1 to each number",8.715,"9","9",TRUE
22,"sumtwo","2, 12, 14, 26, 40, 66, ","Sum the last two numbers",9.38,"106","106",TRUE
22,"sumtwo","12, 16, 28, 44, 72, 116, ","Sum the last two numbers",23.668,"188","188",TRUE
22,"sumtwo","12, 17, 29, 46, 75, 121, ","Sum the last two numbers",25.821,"196","188",FALSE
22,"sumtwo","3, 20, 23, 43, 66, 109, ","Sum the last two numbers",16.194,"175","175",TRUE
22,"xkc","8, 15, 22, 29, 36, 43, ","Add 7 to each number",35.071,"50","50",TRUE
22,"sumtwo","1, 5, 6, 11, 17, 28, ","Sum the last two numbers",13.168,"45","45",TRUE
22,"sumtwo","6, 12, 18, 30, 48, 78, ","Sum the last two numbers",30.926,"126","126",TRUE
22,"sumtwo","10, 11, 21, 32, 53, 85, ","Sum the last two numbers",12.311,"138","138",TRUE
22,"sumtwo","5, 8, 13, 21, 34, 55, ","Sum the last two numbers",11.642,"89","89",TRUE
22,"xkc","10, 16, 22, 28, 34, 40, ","Add 6 to each number",11.107,"46","46",TRUE
22,"sumtwo","14, 20, 34, 54, 88, 142, ","Sum the last two numbers",62.626,"230","230",TRUE
22,"sumtwo","9, 12, 21, 33, 54, 87, ","Sum the last two numbers",24.457,"141","141",TRUE
22,"sumtwo","5, 19, 24, 43, 67, 110, ","Sum the last two numbers",15.881,"177","177",TRUE
22,"xkc","1, 10, 19, 28, 37, 46, ","Add 9 to each number",10.369,"55","55",TRUE
22,"sumtwo","10, 10, 20, 30, 50, 80, ","Sum the last two numbers",9.916,"130","130",TRUE
22,"sumtwo","10, 13, 23, 36, 59, 95, ","Sum the last two numbers",11.103,"154","154",TRUE
22,"sumtwo","13, 18, 31, 49, 80, 129, ","Sum the last two numbers",11.409,"209","209",TRUE
22,"xkc","5, 15, 25, 35, 45, 55, ","Add 10 to each number",8.557,"65","65",TRUE
22,"sumtwo","4, 7, 11, 18, 29, 47, ","Sum the last two numbers",5.725,"76","50",FALSE
22,"sumtwo","16, 17, 33, 50, 83, 133, ","Sum the last two numbers",37.585,"216","216",TRUE
22,"sumtwo","9, 14, 23, 37, 60, 97, ","Sum the last two numbers",18.254,"157","157",TRUE
22,"sumtwo","14, 15, 29, 44, 73, 117, ","Sum the last two numbers",12.173,"190","190",TRUE
22,"sumtwo","9, 15, 24, 39, 63, 102, ","Sum the last two numbers",10.581,"165","165",TRUE
22,"sumtwo","12, 16, 28, 44, 72, 116, ","Sum the last two numbers",17.452,"188","188",TRUE
22,"sumtwo","9, 11, 20, 31, 51, 82, ","Sum the last two numbers",15.285,"133","133",TRUE
22,"sumtwo","4, 9, 13, 22, 35, 57, ","Sum the last two numbers",11.98,"92","92",TRUE
22,"sumtwo","5, 10, 15, 25, 40, 65, ","Sum the last two numbers",12.101,"105","105",TRUE
22,"sumtwo","5, 13, 18, 31, 49, 80, ","Sum the last two numbers",13.084,"129","129",TRUE
22,"sumtwo","3, 9, 12, 21, 33, 54, ","Sum the last two numbers",17.791,"87","87",TRUE
22,"sumtwo","8, 16, 24, 40, 64, 104, ","Sum the last two numbers",17.343,"168","168",TRUE
22,"sumtwo","4, 15, 19, 34, 53, 87, ","Sum the last two numbers",11.934,"140","140",TRUE
22,"sumtwo","11, 17, 28, 45, 73, 118, ","Sum the last two numbers",10.325,"191","191",TRUE
22,"sumtwo","6, 6, 12, 18, 30, 48, ","Sum the last two numbers",13.582,"78","78",TRUE
22,"sumtwo","4, 15, 19, 34, 53, 87, ","Sum the last two numbers",9.293,"140","140",TRUE
22,"sumtwo","10, 15, 25, 40, 65, 105, ","Sum the last two numbers",7.569,"170","170",TRUE
22,"sumtwo","1, 6, 7, 13, 20, 33, ","Sum the last two numbers",6.87,"53","53",TRUE
22,"sumtwo","4, 10, 14, 24, 38, 62, ","Sum the last two numbers",8.021,"100","100",TRUE
22,"xkc","7, 13, 19, 25, 31, 37, ","Add 6 to each number",5.759,"43","68",FALSE
22,"sumtwo","19, 19, 38, 57, 95, 152, ","Sum the last two numbers",13.833,"247","247",TRUE
22,"sumtwo","1, 11, 12, 23, 35, 58, ","Sum the last two numbers",12.479,"93","93",TRUE
22,"sumtwo","6, 13, 19, 32, 51, 83, ","Sum the last two numbers",10.825,"134","134",TRUE
22,"sumtwo","14, 20, 34, 54, 88, 142, ","Sum the last two numbers",8.638,"230","230",TRUE
23,"sumtwo","16, 19, 35, 54, 89, 143, ","Sum the last two numbers",121.737,"232","227",FALSE
23,"sumtwo","3, 9, 12, 21, 33, 54, ","Sum the last two numbers",85.548,"87","78",FALSE
23,"sumtwo","3, 9, 12, 21, 33, 54, ","Sum the last two numbers",8.281,"87","87",TRUE
23,"sumtwo","14, 19, 33, 52, 85, 137, ","Sum the last two numbers",116.441,"222","222",TRUE
23,"sumtwo","11, 11, 22, 33, 55, 88, ","Sum the last two numbers",16.308,"143","143",TRUE
23,"xkc","3, 9, 15, 21, 27, 33, ","Add 6 to each number",9.192,"39","39",TRUE
23,"sumtwo","2, 16, 18, 34, 52, 86, ","Sum the last two numbers",28.229,"138","138",TRUE
23,"sumtwo","2, 6, 8, 14, 22, 36, ","Sum the last two numbers",10.181,"58","58",TRUE
23,"sumtwo","15, 18, 33, 51, 84, 135, ","Sum the last two numbers",52.03,"219","219",TRUE
23,"sumtwo","13, 14, 27, 41, 68, 109, ","Sum the last two numbers",10.28,"177","177",TRUE
23,"sumtwo","1, 20, 21, 41, 62, 103, ","Sum the last two numbers",9.087,"165","165",TRUE
23,"xkc","7, 13, 19, 25, 31, 37, ","Add 6 to each number",4.337,"43","43",TRUE
23,"sumtwo","1, 18, 19, 37, 56, 93, ","Sum the last two numbers",11.733,"149","149",TRUE
23,"sumtwo","4, 12, 16, 28, 44, 72, ","Sum the last two numbers",7.381,"116","116",TRUE
23,"sumtwo","1, 11, 12, 23, 35, 58, ","Sum the last two numbers",9.904,"93","93",TRUE
23,"sumtwo","1, 3, 4, 7, 11, 18, ","Sum the last two numbers",29.051,"29","29",TRUE
23,"sumtwo","5, 14, 19, 33, 52, 85, ","Sum the last two numbers",9.51,"137","137",TRUE
23,"xkc","10, 15, 20, 25, 30, 35, ","Add 5 to each number",5.45,"40","40",TRUE
23,"sumtwo","4, 16, 20, 36, 56, 92, ","Sum the last two numbers",12.633,"148","148",TRUE
23,"sumtwo","12, 20, 32, 52, 84, 136, ","Sum the last two numbers",6.695,"220","220",TRUE
23,"sumtwo","1, 11, 12, 23, 35, 58, ","Sum the last two numbers",4.817,"93","93",TRUE
23,"sumtwo","1, 11, 12, 23, 35, 58, ","Sum the last two numbers",3.245,"93","93",TRUE
23,"sumtwo","2, 6, 8, 14, 22, 36, ","Sum the last two numbers",3.478,"58","58",TRUE
23,"sumtwo","6, 19, 25, 44, 69, 113, ","Sum the last two numbers",8.892,"182","182",TRUE
23,"xkc","9, 16, 23, 30, 37, 44, ","Add 7 to each number",5.278,"51","51",TRUE
23,"sumtwo","2, 12, 14, 26, 40, 66, ","Sum the last two numbers",6.343,"106","106",TRUE
23,"sumtwo","6, 9, 15, 24, 39, 63, ","Sum the last two numbers",10.956,"102","102",TRUE
23,"sumtwo","6, 13, 19, 32, 51, 83, ","Sum the last two numbers",9.232,"134","134",TRUE
23,"sumtwo","13, 19, 32, 51, 83, 134, ","Sum the last two numbers",5.976,"217","217",TRUE
23,"sumtwo","1, 9, 10, 19, 29, 48, ","Sum the last two numbers",9.55,"77","77",TRUE
23,"sumtwo","15, 19, 34, 53, 87, 140, ","Sum the last two numbers",3.815,"227","227",TRUE
23,"sumtwo","17, 17, 34, 51, 85, 136, ","Sum the last two numbers",5.073,"221","221",TRUE
23,"sumtwo","7, 19, 26, 45, 71, 116, ","Sum the last two numbers",5.221,"187","187",TRUE
23,"sumtwo","13, 20, 33, 53, 86, 139, ","Sum the last two numbers",9.461,"225","225",TRUE
23,"sumtwo","2, 12, 14, 26, 40, 66, ","Sum the last two numbers",6.339,"106","106",TRUE
23,"sumtwo","14, 19, 33, 52, 85, 137, ","Sum the last two numbers",5.5,"222","222",TRUE
23,"sumtwo","2, 8, 10, 18, 28, 46, ","Sum the last two numbers",25.244,"74","74",TRUE
23,"sumtwo","5, 8, 13, 21, 34, 55, ","Sum the last two numbers",4.328,"89","89",TRUE
23,"sumtwo","7, 12, 19, 31, 50, 81, ","Sum the last two numbers",58.329,"131","131",TRUE
23,"sumtwo","14, 14, 28, 42, 70, 112, ","Sum the last two numbers",4.771,"182","192",FALSE
23,"sumtwo","15, 20, 35, 55, 90, 145, ","Sum the last two numbers",4.583,"235","235",TRUE
23,"sumtwo","4, 5, 9, 14, 23, 37, ","Sum the last two numbers",4.766,"60","60",TRUE
23,"xkc","6, 10, 14, 18, 22, 26, ","Add 4 to each number",6.06,"30","30",TRUE
23,"sumtwo","11, 17, 28, 45, 73, 118, ","Sum the last two numbers",6.423,"191","191",TRUE
23,"sumtwo","6, 9, 15, 24, 39, 63, ","Sum the last two numbers",4.543,"102","102",TRUE
23,"sumtwo","13, 17, 30, 47, 77, 124, ","Sum the last two numbers",5.884,"201","201",TRUE
23,"sumtwo","7, 10, 17, 27, 44, 71, ","Sum the last two numbers",69.737,"115","115",TRUE
23,"sumtwo","9, 20, 29, 49, 78, 127, ","Sum the last two numbers",5.103,"205","205",TRUE
23,"xkc","1, 4, 7, 10, 13, 16, ","Add 3 to each number",4.076,"19","19",TRUE
23,"sumtwo","2, 3, 5, 8, 13, 21, ","Sum the last two numbers",5.404,"34","34",TRUE
24,"xkc","4, 5, 6, 7, 8, 9, ","Add 1 to each number",10.943,"10","10",TRUE
24,"xkc","6, 15, 24, 33, 42, 51, ","Add 9 to each number",13.1,"60","60",TRUE
24,"xkc","10, 14, 18, 22, 26, 30, ","Add 4 to each number",7.259,"34","34",TRUE
24,"xkc","7, 16, 25, 34, 43, 52, ","Add 9 to each number",9.256,"61","61",TRUE
24,"xkc","5, 10, 15, 20, 25, 30, ","Add 5 to each number",5.163,"35","35",TRUE
24,"xkc","5, 9, 13, 17, 21, 25, ","Add 4 to each number",11.414,"29","29",TRUE
24,"xkc","6, 13, 20, 27, 34, 41, ","Add 7 to each number",6.31,"48","48",TRUE
24,"xkc","8, 16, 24, 32, 40, 48, ","Add 8 to each number",6.357,"56","56",TRUE
24,"xkc","4, 6, 8, 10, 12, 14, ","Add 2 to each number",5.775,"16","16",TRUE
24,"xkc","7, 10, 13, 16, 19, 22, ","Add 3 to each number",5.966,"25","25",TRUE
24,"xkc","3, 12, 21, 30, 39, 48, ","Add 9 to each number",12.327,"57","57",TRUE
24,"xkc","5, 8, 11, 14, 17, 20, ","Add 3 to each number",5.02,"23","23",TRUE
24,"xkc","9, 10, 11, 12, 13, 14, ","Add 1 to each number",5.614,"15","15",TRUE
24,"xkc","2, 4, 6, 8, 10, 12, ","Add 2 to each number",4.108,"14","14",TRUE
24,"xkc","6, 15, 24, 33, 42, 51, ","Add 9 to each number",24.345,"60","60",TRUE
24,"xkc","3, 7, 11, 15, 19, 23, ","Add 4 to each number",5.716,"27","27",TRUE
24,"xkc","2, 10, 18, 26, 34, 42, ","Add 8 to each number",6.064,"50","50",TRUE
24,"xkc","1, 2, 3, 4, 5, 6, ","Add 1 to each number",3.855,"7","7",TRUE
24,"sumtwo","3, 19, 22, 41, 63, 104, ","Sum the last two numbers",62.316,"167","167",TRUE
24,"xkc","10, 17, 24, 31, 38, 45, ","Add 7 to each number",10.152,"52","52",TRUE
24,"sumtwo","10, 20, 30, 50, 80, 130, ","Sum the last two numbers",9.861,"210","210",TRUE
24,"xkc","2, 9, 16, 23, 30, 37, ","Add 7 to each number",15.214,"44","44",TRUE
24,"xkc","3, 10, 17, 24, 31, 38, ","Add 7 to each number",6.821,"45","45",TRUE
24,"sumtwo","8, 15, 23, 38, 61, 99, ","Sum the last two numbers",28.471,"160","160",TRUE
24,"sumtwo","7, 13, 20, 33, 53, 86, ","Sum the last two numbers",22.501,"139","139",TRUE
24,"xkc","9, 16, 23, 30, 37, 44, ","Add 7 to each number",9.343,"51","51",TRUE
24,"xkc","5, 15, 25, 35, 45, 55, ","Add 10 to each number",4.445,"65","65",TRUE
24,"xkc","2, 10, 18, 26, 34, 42, ","Add 8 to each number",6.614,"50","50",TRUE
